in s,C2 in V
8.36190240E-02,8.0643961E-01
8.36193280E-02,8.0710260E-01
8.36196320E-02,8.0631906E-01
8.36199360E-02,8.0734369E-01
8.36202400E-02,8.0722315E-01
8.36205440E-02,8.0613825E-01
8.36208480E-02,8.0710260E-01
8.36211520E-02,8.0752451E-01
8.36214560E-02,8.0680124E-01
8.36217600E-02,8.0656015E-01
8.36220640E-02,8.0800669E-01
8.36223680E-02,8.0541498E-01
8.36226720E-02,8.0637934E-01
8.36229760E-02,8.0541498E-01
8.36232800E-02,8.0553553E-01
8.36235840E-02,8.0499308E-01
8.36238880E-02,8.0445063E-01
8.36241920E-02,8.0336573E-01
8.36244960E-02,8.0559580E-01
8.36248000E-02,8.0481226E-01
8.36251040E-02,8.0390818E-01
8.36254080E-02,8.0668070E-01
8.36257120E-02,8.0414926E-01
8.36260160E-02,8.0511362E-01
8.36263200E-02,8.0481226E-01
8.36266240E-02,8.0535471E-01
8.36269280E-02,8.0535471E-01
8.36272320E-02,8.0553553E-01
8.36275360E-02,8.0414926E-01
8.36278400E-02,8.0499308E-01
8.36281440E-02,8.0577661E-01
8.36284480E-02,8.0643961E-01
8.36287520E-02,8.0511362E-01
8.36290560E-02,8.0752451E-01
8.36293600E-02,8.0752451E-01
8.36296640E-02,8.0740396E-01
8.36299680E-02,8.0752451E-01
8.36302720E-02,8.0704233E-01
8.36305760E-02,8.0800669E-01
8.36308800E-02,8.0613825E-01
8.36311840E-02,8.0722315E-01
8.36314880E-02,8.0577661E-01
8.36317920E-02,8.0565607E-01
8.36320960E-02,8.0643961E-01
8.36324000E-02,8.0613825E-01
8.36327040E-02,8.0601770E-01
8.36330080E-02,8.0565607E-01
8.36333120E-02,8.0836832E-01
8.36336160E-02,8.0607798E-01
8.36339200E-02,8.0402872E-01
8.36342240E-02,8.0637934E-01
8.36345280E-02,8.0662043E-01
8.36348320E-02,8.0414926E-01
8.36351360E-02,8.0643961E-01
8.36354400E-02,8.0493280E-01
8.36357440E-02,8.0704233E-01
8.36360480E-02,8.0481226E-01
8.36363520E-02,8.0517389E-01
8.36366560E-02,8.0589716E-01
8.36369600E-02,8.0451090E-01
8.36372640E-02,8.0372736E-01
8.36375680E-02,8.0493280E-01
8.36378720E-02,8.0475199E-01
8.36381760E-02,8.0523416E-01
8.36384800E-02,8.0420954E-01
8.36387840E-02,8.0493280E-01
8.36390880E-02,8.0559580E-01
8.36393920E-02,8.0451090E-01
8.36396960E-02,8.0553553E-01
8.36400000E-02,8.0619852E-01
8.36403040E-02,8.0475199E-01
8.36406080E-02,8.0463144E-01
8.36409120E-02,8.0649988E-01
8.36412160E-02,8.0547525E-01
8.36415200E-02,8.0728342E-01
8.36418240E-02,8.0541498E-01
8.36421280E-02,8.0577661E-01
8.36424320E-02,8.0517389E-01
8.36427360E-02,8.0692179E-01
8.36430400E-02,8.0631906E-01
8.36433440E-02,8.0348627E-01
8.36436480E-02,8.0656015E-01
8.36439520E-02,8.0704233E-01
8.36442560E-02,8.0607798E-01
8.36445600E-02,8.0511362E-01
8.36448640E-02,8.0463144E-01
8.36451680E-02,8.0457117E-01
8.36454720E-02,8.0487253E-01
8.36457760E-02,8.0674097E-01
8.36460800E-02,8.0601770E-01
8.36463840E-02,8.0583689E-01
8.36466880E-02,8.0505335E-01
8.36469920E-02,8.0680124E-01
8.36472960E-02,8.0704233E-01
8.36476000E-02,8.0643961E-01
8.36479040E-02,8.0583689E-01
8.36482080E-02,8.0571634E-01
8.36485120E-02,8.0613825E-01
8.36488160E-02,8.0535471E-01
8.36491200E-02,8.0475199E-01
8.36494240E-02,8.0547525E-01
8.36497280E-02,8.0710260E-01
8.36500320E-02,8.0577661E-01
8.36503360E-02,8.0770533E-01
8.36506400E-02,8.0607798E-01
8.36509440E-02,8.0457117E-01
8.36512480E-02,8.0559580E-01
8.36515520E-02,8.0571634E-01
8.36518560E-02,8.0451090E-01
8.36521600E-02,8.0384790E-01
8.36524640E-02,8.0318491E-01
8.36527680E-02,8.0469171E-01
8.36530720E-02,8.0607798E-01
8.36533760E-02,8.0704233E-01
8.36536800E-02,8.0595743E-01
8.36539840E-02,8.0631906E-01
8.36542880E-02,8.0836832E-01
8.36545920E-02,8.0740396E-01
8.36548960E-02,8.0589716E-01
8.36552000E-02,8.0619852E-01
8.36555040E-02,8.0740396E-01
8.36558080E-02,8.0740396E-01
8.36561120E-02,8.0746424E-01
8.36564160E-02,8.0806696E-01
8.36567200E-02,8.0872995E-01
8.36570240E-02,8.0794641E-01
8.36573280E-02,8.0836832E-01
8.36576320E-02,8.0740396E-01
8.36579360E-02,8.0656015E-01
8.36582400E-02,8.0710260E-01
8.36585440E-02,8.0607798E-01
8.36588480E-02,8.0680124E-01
8.36591520E-02,8.0716288E-01
8.36594560E-02,8.0848886E-01
8.36597600E-02,8.0722315E-01
8.36600640E-02,8.0734369E-01
8.36603680E-02,8.0728342E-01
8.36606720E-02,8.0680124E-01
8.36609760E-02,8.0643961E-01
8.36612800E-02,8.0680124E-01
8.36615840E-02,8.0493280E-01
8.36618880E-02,8.0716288E-01
8.36621920E-02,8.0601770E-01
8.36624960E-02,8.0571634E-01
8.36628000E-02,8.0643961E-01
8.36631040E-02,8.0836832E-01
8.36634080E-02,8.0800669E-01
8.36637120E-02,8.0643961E-01
8.36640160E-02,8.0469171E-01
8.36643200E-02,8.0445063E-01
8.36646240E-02,8.0559580E-01
8.36649280E-02,8.0414926E-01
8.36652320E-02,8.0643961E-01
8.36655360E-02,8.0625879E-01
8.36658400E-02,8.0619852E-01
8.36661440E-02,8.0607798E-01
8.36664480E-02,8.0836832E-01
8.36667520E-02,8.0312464E-01
8.36670560E-02,8.0451090E-01
8.36673600E-02,8.0378763E-01
8.36676640E-02,8.0668070E-01
8.36679680E-02,8.0662043E-01
8.36682720E-02,8.0523416E-01
8.36685760E-02,8.0631906E-01
8.36688800E-02,8.0722315E-01
8.36691840E-02,8.0451090E-01
8.36694880E-02,8.0451090E-01
8.36697920E-02,8.0686151E-01
8.36700960E-02,8.0535471E-01
8.36704000E-02,8.0505335E-01
8.36707040E-02,8.0571634E-01
8.36710080E-02,8.0607798E-01
8.36713120E-02,8.0541498E-01
8.36716160E-02,8.0649988E-01
8.36719200E-02,8.0824778E-01
8.36722240E-02,8.0547525E-01
8.36725280E-02,8.0553553E-01
8.36728320E-02,8.0764505E-01
8.36731360E-02,8.0589716E-01
8.36734400E-02,8.0625879E-01
8.36737440E-02,8.0668070E-01
8.36740480E-02,8.0770533E-01
8.36743520E-02,8.0734369E-01
8.36746560E-02,8.0704233E-01
8.36749600E-02,8.0631906E-01
8.36752640E-02,8.0668070E-01
8.36755680E-02,8.0457117E-01
8.36758720E-02,8.0487253E-01
8.36761760E-02,8.0451090E-01
8.36764800E-02,8.0704233E-01
8.36767840E-02,8.0499308E-01
8.36770880E-02,8.0662043E-01
8.36773920E-02,8.0523416E-01
8.36776960E-02,8.0740396E-01
8.36780000E-02,8.0637934E-01
8.36783040E-02,8.0643961E-01
8.36786080E-02,8.0643961E-01
8.36789120E-02,8.0656015E-01
8.36792160E-02,8.0499308E-01
8.36795200E-02,8.0511362E-01
8.36798240E-02,8.0348627E-01
8.36801280E-02,8.0414926E-01
8.36804320E-02,8.0378763E-01
8.36807360E-02,8.0330545E-01
8.36810400E-02,8.0420954E-01
8.36813440E-02,8.0318491E-01
8.36816480E-02,8.0499308E-01
8.36819520E-02,8.0300409E-01
8.36822560E-02,8.0408899E-01
8.36825600E-02,8.0439035E-01
8.36828640E-02,8.0487253E-01
8.36831680E-02,8.0487253E-01
8.36834720E-02,8.0276300E-01
8.36837760E-02,8.0457117E-01
8.36840800E-02,8.0505335E-01
8.36843840E-02,8.0414926E-01
8.36846880E-02,8.0408899E-01
8.36849920E-02,8.0372736E-01
8.36852960E-02,8.0547525E-01
8.36856000E-02,8.0155756E-01
8.36859040E-02,8.0222055E-01
8.36862080E-02,8.0523416E-01
8.36865120E-02,8.0481226E-01
8.36868160E-02,8.0559580E-01
8.36871200E-02,8.0577661E-01
8.36874240E-02,8.0402872E-01
8.36877280E-02,8.0288355E-01
8.36880320E-02,8.0173838E-01
8.36883360E-02,8.0312464E-01
8.36886400E-02,8.0318491E-01
8.36889440E-02,8.0571634E-01
8.36892480E-02,8.0420954E-01
8.36895520E-02,8.0571634E-01
8.36898560E-02,8.0728342E-01
8.36901600E-02,8.0800669E-01
8.36904640E-02,8.0740396E-01
8.36907680E-02,8.0656015E-01
8.36910720E-02,8.0601770E-01
8.36913760E-02,8.0649988E-01
8.36916800E-02,8.0722315E-01
8.36919840E-02,8.0511362E-01
8.36922880E-02,8.0348627E-01
8.36925920E-02,8.0390818E-01
8.36928960E-02,8.0541498E-01
8.36932000E-02,8.0662043E-01
8.36935040E-02,8.0674097E-01
8.36938080E-02,8.0252191E-01
8.36941120E-02,8.0547525E-01
8.36944160E-02,8.0662043E-01
8.36947200E-02,8.0481226E-01
8.36950240E-02,8.0439035E-01
8.36953280E-02,8.0348627E-01
8.36956320E-02,8.0656015E-01
8.36959360E-02,8.0674097E-01
8.36962400E-02,8.0559580E-01
8.36965440E-02,8.0481226E-01
8.36968480E-02,8.0203974E-01
8.36971520E-02,8.0384790E-01
8.36974560E-02,8.0414926E-01
8.36977600E-02,8.0445063E-01
8.36980640E-02,8.0294382E-01
8.36983680E-02,8.0270273E-01
8.36986720E-02,8.0613825E-01
8.36989760E-02,8.0674097E-01
8.36992800E-02,8.0547525E-01
8.36995840E-02,8.0499308E-01
8.36998880E-02,8.0517389E-01
8.37001920E-02,8.0589716E-01
8.37004960E-02,8.0535471E-01
8.37008000E-02,8.0535471E-01
8.37011040E-02,8.0643961E-01
8.37014080E-02,8.0643961E-01
8.37017120E-02,8.0818750E-01
8.37020160E-02,8.0734369E-01
8.37023200E-02,8.0674097E-01
8.37026240E-02,8.0547525E-01
8.37029280E-02,8.0547525E-01
8.37032320E-02,8.0390818E-01
8.37035360E-02,8.0571634E-01
8.37038400E-02,8.0607798E-01
8.37041440E-02,8.0565607E-01
8.37044480E-02,8.0607798E-01
8.37047520E-02,8.0939295E-01
8.37050560E-02,8.0842859E-01
8.37053600E-02,8.0897104E-01
8.37056640E-02,8.0818750E-01
8.37059680E-02,8.0716288E-01
8.37062720E-02,8.0927240E-01
8.37065760E-02,8.0903131E-01
8.37068800E-02,8.0662043E-01
8.37071840E-02,8.0794641E-01
8.37074880E-02,8.0710260E-01
8.37077920E-02,8.0824778E-01
8.37080960E-02,8.0698206E-01
8.37084000E-02,8.0782587E-01
8.37087040E-02,8.0668070E-01
8.37090080E-02,8.0631906E-01
8.37093120E-02,8.0656015E-01
8.37096160E-02,8.0523416E-01
8.37099200E-02,8.0511362E-01
8.37102240E-02,8.0692179E-01
8.37105280E-02,8.0643961E-01
8.37108320E-02,8.0800669E-01
8.37111360E-02,8.0601770E-01
8.37114400E-02,8.0710260E-01
8.37117440E-02,8.0704233E-01
8.37120480E-02,8.0794641E-01
8.37123520E-02,8.0848886E-01
8.37126560E-02,8.1029703E-01
8.37129600E-02,8.0945322E-01
8.37132640E-02,8.0680124E-01
8.37135680E-02,8.0812723E-01
8.37138720E-02,8.0716288E-01
8.37141760E-02,8.0770533E-01
8.37144800E-02,8.0704233E-01
8.37147840E-02,8.0722315E-01
8.37150880E-02,8.0565607E-01
8.37153920E-02,8.0607798E-01
8.37156960E-02,8.0758478E-01
8.37160000E-02,8.0885050E-01
8.37163040E-02,8.0800669E-01
8.37166080E-02,8.0872995E-01
8.37169120E-02,8.0674097E-01
8.37172160E-02,8.0860941E-01
8.37175200E-02,8.0866968E-01
8.37178240E-02,8.0860941E-01
8.37181280E-02,8.0625879E-01
8.37184320E-02,8.0559580E-01
8.37187360E-02,8.0559580E-01
8.37190400E-02,8.0511362E-01
8.37193440E-02,8.0728342E-01
8.37196480E-02,8.0619852E-01
8.37199520E-02,8.0631906E-01
8.37202560E-02,8.0770533E-01
8.37205600E-02,8.0969431E-01
8.37208640E-02,8.0770533E-01
8.37211680E-02,8.0752451E-01
8.37214720E-02,8.0752451E-01
8.37217760E-02,8.1102030E-01
8.37220800E-02,8.0885050E-01
8.37223840E-02,8.0758478E-01
8.37226880E-02,8.0746424E-01
8.37229920E-02,8.0680124E-01
8.37232960E-02,8.0637934E-01
8.37236000E-02,8.0674097E-01
8.37239040E-02,8.0445063E-01
8.37242080E-02,8.0378763E-01
8.37245120E-02,8.0499308E-01
8.37248160E-02,8.0288355E-01
8.37251200E-02,8.0505335E-01
8.37254240E-02,8.0463144E-01
8.37257280E-02,8.0457117E-01
8.37260320E-02,8.0469171E-01
8.37263360E-02,8.0752451E-01
8.37266400E-02,8.0782587E-01
8.37269440E-02,8.0662043E-01
8.37272480E-02,8.0860941E-01
8.37275520E-02,8.0770533E-01
8.37278560E-02,8.0710260E-01
8.37281600E-02,8.0619852E-01
8.37284640E-02,8.0674097E-01
8.37287680E-02,8.0607798E-01
8.37290720E-02,8.0547525E-01
8.37293760E-02,8.0396845E-01
8.37296800E-02,8.0517389E-01
8.37299840E-02,8.0481226E-01
8.37302880E-02,8.0348627E-01
8.37305920E-02,8.0499308E-01
8.37308960E-02,8.0378763E-01
8.37312000E-02,8.0511362E-01
8.37315040E-02,8.0384790E-01
8.37318080E-02,8.0372736E-01
8.37321120E-02,8.0535471E-01
8.37324160E-02,8.0433008E-01
8.37327200E-02,8.0607798E-01
8.37330240E-02,8.0698206E-01
8.37333280E-02,8.0451090E-01
8.37336320E-02,8.0613825E-01
8.37339360E-02,8.0680124E-01
8.37342400E-02,8.0463144E-01
8.37345440E-02,8.0583689E-01
8.37348480E-02,8.0643961E-01
8.37351520E-02,8.0758478E-01
8.37354560E-02,8.0589716E-01
8.37357600E-02,8.0625879E-01
8.37360640E-02,8.0758478E-01
8.37363680E-02,8.0830805E-01
8.37366720E-02,8.0734369E-01
8.37369760E-02,8.0643961E-01
8.37372800E-02,8.0866968E-01
8.37375840E-02,8.0680124E-01
8.37378880E-02,8.0770533E-01
8.37381920E-02,8.0547525E-01
8.37384960E-02,8.0674097E-01
8.37388000E-02,8.0728342E-01
8.37391040E-02,8.0668070E-01
8.37394080E-02,8.0746424E-01
8.37397120E-02,8.0933268E-01
8.37400160E-02,8.0637934E-01
8.37403200E-02,8.0818750E-01
8.37406240E-02,8.0800669E-01
8.37409280E-02,8.0547525E-01
8.37412320E-02,8.0571634E-01
8.37415360E-02,8.0625879E-01
8.37418400E-02,8.0698206E-01
8.37421440E-02,8.0662043E-01
8.37424480E-02,8.0915186E-01
8.37427520E-02,8.0794641E-01
8.37430560E-02,8.0776560E-01
8.37433600E-02,8.0758478E-01
8.37436640E-02,8.0794641E-01
8.37439680E-02,8.0656015E-01
8.37442720E-02,8.0698206E-01
8.37445760E-02,8.0710260E-01
8.37448800E-02,8.0704233E-01
8.37451840E-02,8.0637934E-01
8.37454880E-02,8.0481226E-01
8.37457920E-02,8.0577661E-01
8.37460960E-02,8.0360681E-01
8.37464000E-02,8.0481226E-01
8.37467040E-02,8.0770533E-01
8.37470080E-02,8.0625879E-01
8.37473120E-02,8.0770533E-01
8.37476160E-02,8.0649988E-01
8.37479200E-02,8.0481226E-01
8.37482240E-02,8.0879023E-01
8.37485280E-02,8.0836832E-01
8.37488320E-02,8.0746424E-01
8.37491360E-02,8.0607798E-01
8.37494400E-02,8.0589716E-01
8.37497440E-02,8.0619852E-01
8.37500480E-02,8.0631906E-01
8.37503520E-02,8.0668070E-01
8.37506560E-02,8.0577661E-01
8.37509600E-02,8.0553553E-01
8.37512640E-02,8.0631906E-01
8.37515680E-02,8.0631906E-01
8.37518720E-02,8.0656015E-01
8.37521760E-02,8.0637934E-01
8.37524800E-02,8.0704233E-01
8.37527840E-02,8.0842859E-01
8.37530880E-02,8.0897104E-01
8.37533920E-02,8.0577661E-01
8.37536960E-02,8.0565607E-01
8.37540000E-02,8.0710260E-01
8.37543040E-02,8.0686151E-01
8.37546080E-02,8.0770533E-01
8.37549120E-02,8.0830805E-01
8.37552160E-02,8.0565607E-01
8.37555200E-02,8.0643961E-01
8.37558240E-02,8.0649988E-01
8.37561280E-02,8.0686151E-01
8.37564320E-02,8.0559580E-01
8.37567360E-02,8.0740396E-01
8.37570400E-02,8.0674097E-01
8.37573440E-02,8.0619852E-01
8.37576480E-02,8.0674097E-01
8.37579520E-02,8.0511362E-01
8.37582560E-02,8.0764505E-01
8.37585600E-02,8.0451090E-01
8.37588640E-02,8.0710260E-01
8.37591680E-02,8.0595743E-01
8.37594720E-02,8.0722315E-01
8.37597760E-02,8.0565607E-01
8.37600800E-02,8.0529444E-01
8.37603840E-02,8.0668070E-01
8.37606880E-02,8.0565607E-01
8.37609920E-02,8.0848886E-01
8.37612960E-02,8.0656015E-01
8.37616000E-02,8.0601770E-01
8.37619040E-02,8.0716288E-01
8.37622080E-02,8.0481226E-01
8.37625120E-02,8.0457117E-01
8.37628160E-02,8.0203974E-01
8.37631200E-02,8.0529444E-01
8.37634240E-02,8.0463144E-01
8.37637280E-02,8.0704233E-01
8.37640320E-02,8.0674097E-01
8.37643360E-02,8.0619852E-01
8.37646400E-02,8.0613825E-01
8.37649440E-02,8.0879023E-01
8.37652480E-02,8.0836832E-01
8.37655520E-02,8.0716288E-01
8.37658560E-02,8.0770533E-01
8.37661600E-02,8.0836832E-01
8.37664640E-02,8.0662043E-01
8.37667680E-02,8.0619852E-01
8.37670720E-02,8.0836832E-01
8.37673760E-02,8.0794641E-01
8.37676800E-02,8.0891077E-01
8.37679840E-02,8.0818750E-01
8.37682880E-02,8.0800669E-01
8.37685920E-02,8.0740396E-01
8.37688960E-02,8.0625879E-01
8.37692000E-02,8.0704233E-01
8.37695040E-02,8.0607798E-01
8.37698080E-02,8.0601770E-01
8.37701120E-02,8.0866968E-01
8.37704160E-02,8.0963404E-01
8.37707200E-02,8.0752451E-01
8.37710240E-02,8.0909159E-01
8.37713280E-02,8.1029703E-01
8.37716320E-02,8.0957376E-01
8.37719360E-02,8.1035730E-01
8.37722400E-02,8.0836832E-01
8.37725440E-02,8.0836832E-01
8.37728480E-02,8.0637934E-01
8.37731520E-02,8.0891077E-01
8.37734560E-02,8.0891077E-01
8.37737600E-02,8.0830805E-01
8.37740640E-02,8.0885050E-01
8.37743680E-02,8.0806696E-01
8.37746720E-02,8.0963404E-01
8.37749760E-02,8.0686151E-01
8.37752800E-02,8.1114084E-01
8.37755840E-02,8.0740396E-01
8.37758880E-02,8.1023676E-01
8.37761920E-02,8.1138193E-01
8.37764960E-02,8.0872995E-01
8.37768000E-02,8.0963404E-01
8.37771040E-02,8.0909159E-01
8.37774080E-02,8.0945322E-01
8.37777120E-02,8.0872995E-01
8.37780160E-02,8.0722315E-01
8.37783200E-02,8.0607798E-01
8.37786240E-02,8.0824778E-01
8.37789280E-02,8.0577661E-01
8.37792320E-02,8.0601770E-01
8.37795360E-02,8.0770533E-01
8.37798400E-02,8.0740396E-01
8.37801440E-02,8.0680124E-01
8.37804480E-02,8.0842859E-01
8.37807520E-02,8.0969431E-01
8.37810560E-02,8.0891077E-01
8.37813600E-02,8.0830805E-01
8.37816640E-02,8.1096003E-01
8.37819680E-02,8.0915186E-01
8.37822720E-02,8.1102030E-01
8.37825760E-02,8.0842859E-01
8.37828800E-02,8.1035730E-01
8.37831840E-02,8.0891077E-01
8.37834880E-02,8.0921213E-01
8.37837920E-02,8.0722315E-01
8.37840960E-02,8.0963404E-01
8.37844000E-02,8.0872995E-01
8.37847040E-02,8.0915186E-01
8.37850080E-02,8.0897104E-01
8.37853120E-02,8.0933268E-01
8.37856160E-02,8.1065866E-01
8.37859200E-02,8.1071894E-01
8.37862240E-02,8.0975458E-01
8.37865280E-02,8.1144220E-01
8.37868320E-02,8.0891077E-01
8.37871360E-02,8.0915186E-01
8.37874400E-02,8.0897104E-01
8.37877440E-02,8.0836832E-01
8.37880480E-02,8.0969431E-01
8.37883520E-02,8.0945322E-01
8.37886560E-02,8.0674097E-01
8.37889600E-02,8.0939295E-01
8.37892640E-02,8.0716288E-01
8.37895680E-02,8.0818750E-01
8.37898720E-02,8.0734369E-01
8.37901760E-02,8.0788614E-01
8.37904800E-02,8.0740396E-01
8.37907840E-02,8.0704233E-01
8.37910880E-02,8.0746424E-01
8.37913920E-02,8.0547525E-01
8.37916960E-02,8.0553553E-01
8.37920000E-02,8.0451090E-01
8.37923040E-02,8.0481226E-01
8.37926080E-02,8.0740396E-01
8.37929120E-02,8.0523416E-01
8.37932160E-02,8.0571634E-01
8.37935200E-02,8.0668070E-01
8.37938240E-02,8.0722315E-01
8.37941280E-02,8.0782587E-01
8.37944320E-02,8.0704233E-01
8.37947360E-02,8.0571634E-01
8.37950400E-02,8.0692179E-01
8.37953440E-02,8.0619852E-01
8.37956480E-02,8.0583689E-01
8.37959520E-02,8.0680124E-01
8.37962560E-02,8.0800669E-01
8.37965600E-02,8.0656015E-01
8.37968640E-02,8.0505335E-01
8.37971680E-02,8.0619852E-01
8.37974720E-02,8.0619852E-01
8.37977760E-02,8.0529444E-01
8.37980800E-02,8.0770533E-01
8.37983840E-02,8.0800669E-01
8.37986880E-02,8.0704233E-01
8.37989920E-02,8.0643961E-01
8.37992960E-02,8.0903131E-01
8.37996000E-02,8.0770533E-01
8.37999040E-02,8.0662043E-01
8.38002080E-02,8.0692179E-01
8.38005120E-02,8.0710260E-01
8.38008160E-02,8.0848886E-01
8.38011200E-02,8.0963404E-01
8.38014240E-02,8.0752451E-01
8.38017280E-02,8.0716288E-01
8.38020320E-02,8.0885050E-01
8.38023360E-02,8.0704233E-01
8.38026400E-02,8.0963404E-01
8.38029440E-02,8.0806696E-01
8.38032480E-02,8.0764505E-01
8.38035520E-02,8.0818750E-01
8.38038560E-02,8.1089975E-01
8.38041600E-02,8.0788614E-01
8.38044640E-02,8.0848886E-01
8.38047680E-02,8.0945322E-01
8.38050720E-02,8.1102030E-01
8.38053760E-02,8.1047785E-01
8.38056800E-02,8.0903131E-01
8.38059840E-02,8.0830805E-01
8.38062880E-02,8.0969431E-01
8.38065920E-02,8.0860941E-01
8.38068960E-02,8.0643961E-01
8.38072000E-02,8.0547525E-01
8.38075040E-02,8.0866968E-01
8.38078080E-02,8.0577661E-01
8.38081120E-02,8.0517389E-01
8.38084160E-02,8.0649988E-01
8.38087200E-02,8.0680124E-01
8.38090240E-02,8.0794641E-01
8.38093280E-02,8.0607798E-01
8.38096320E-02,8.0836832E-01
8.38099360E-02,8.0842859E-01
8.38102400E-02,8.0885050E-01
8.38105440E-02,8.0824778E-01
8.38108480E-02,8.0662043E-01
8.38111520E-02,8.0716288E-01
8.38114560E-02,8.0704233E-01
8.38117600E-02,8.0643961E-01
8.38120640E-02,8.0716288E-01
8.38123680E-02,8.0812723E-01
8.38126720E-02,8.0836832E-01
8.38129760E-02,8.0740396E-01
8.38132800E-02,8.0818750E-01
8.38135840E-02,8.0854914E-01
8.38138880E-02,8.0577661E-01
8.38141920E-02,8.0577661E-01
8.38144960E-02,8.0577661E-01
8.38148000E-02,8.0836832E-01
8.38151040E-02,8.0824778E-01
8.38154080E-02,8.0637934E-01
8.38157120E-02,8.0746424E-01
8.38160160E-02,8.0951349E-01
8.38163200E-02,8.0848886E-01
8.38166240E-02,8.0951349E-01
8.38169280E-02,8.0764505E-01
8.38172320E-02,8.0824778E-01
8.38175360E-02,8.0933268E-01
8.38178400E-02,8.0866968E-01
8.38181440E-02,8.0975458E-01
8.38184480E-02,8.0842859E-01
8.38187520E-02,8.0957376E-01
8.38190560E-02,8.0939295E-01
8.38193600E-02,8.0722315E-01
8.38196640E-02,8.0933268E-01
8.38199680E-02,8.0885050E-01
8.38202720E-02,8.0933268E-01
8.38205760E-02,8.0915186E-01
8.38208800E-02,8.0891077E-01
8.38211840E-02,8.0903131E-01
8.38214880E-02,8.0836832E-01
8.38217920E-02,8.0963404E-01
8.38220960E-02,8.1059839E-01
8.38224000E-02,8.1174356E-01
8.38227040E-02,8.1059839E-01
8.38230080E-02,8.0999567E-01
8.38233120E-02,8.0897104E-01
8.38236160E-02,8.0824778E-01
8.38239200E-02,8.1041758E-01
8.38242240E-02,8.0969431E-01
8.38245280E-02,8.1005594E-01
8.38248320E-02,8.0963404E-01
8.38251360E-02,8.1108057E-01
8.38254400E-02,8.1047785E-01
8.38257440E-02,8.0933268E-01
8.38260480E-02,8.0963404E-01
8.38263520E-02,8.0963404E-01
8.38266560E-02,8.0842859E-01
8.38269600E-02,8.0963404E-01
8.38272640E-02,8.0879023E-01
8.38275680E-02,8.0830805E-01
8.38278720E-02,8.0710260E-01
8.38281760E-02,8.0728342E-01
8.38284800E-02,8.0692179E-01
8.38287840E-02,8.0860941E-01
8.38290880E-02,8.0903131E-01
8.38293920E-02,8.1114084E-01
8.38296960E-02,8.1162302E-01
8.38300000E-02,8.1150247E-01
8.38303040E-02,8.1168329E-01
8.38306080E-02,8.1138193E-01
8.38309120E-02,8.1126139E-01
8.38312160E-02,8.1029703E-01
8.38315200E-02,8.0788614E-01
8.38318240E-02,8.1035730E-01
8.38321280E-02,8.1108057E-01
8.38324320E-02,8.0897104E-01
8.38327360E-02,8.0951349E-01
8.38330400E-02,8.0981485E-01
8.38333440E-02,8.0933268E-01
8.38336480E-02,8.0963404E-01
8.38339520E-02,8.0891077E-01
8.38342560E-02,8.1180384E-01
8.38345600E-02,8.0945322E-01
8.38348640E-02,8.1150247E-01
8.38351680E-02,8.0945322E-01
8.38354720E-02,8.1089975E-01
8.38357760E-02,8.1108057E-01
8.38360800E-02,8.0987513E-01
8.38363840E-02,8.0860941E-01
8.38366880E-02,8.0794641E-01
8.38369920E-02,8.0830805E-01
8.38372960E-02,8.1053812E-01
8.38376000E-02,8.0891077E-01
8.38379040E-02,8.0879023E-01
8.38382080E-02,8.0643961E-01
8.38385120E-02,8.0752451E-01
8.38388160E-02,8.0818750E-01
8.38391200E-02,8.0927240E-01
8.38394240E-02,8.0674097E-01
8.38397280E-02,8.1017649E-01
8.38400320E-02,8.1156275E-01
8.38403360E-02,8.1150247E-01
8.38406400E-02,8.1029703E-01
8.38409440E-02,8.1096003E-01
8.38412480E-02,8.1077921E-01
8.38415520E-02,8.1029703E-01
8.38418560E-02,8.0999567E-01
8.38421600E-02,8.1011621E-01
8.38424640E-02,8.1017649E-01
8.38427680E-02,8.1150247E-01
8.38430720E-02,8.1011621E-01
8.38433760E-02,8.1216547E-01
8.38436800E-02,8.1096003E-01
8.38439840E-02,8.1065866E-01
8.38442880E-02,8.0728342E-01
8.38445920E-02,8.1120111E-01
8.38448960E-02,8.1210520E-01
8.38452000E-02,8.0921213E-01
8.38455040E-02,8.0866968E-01
8.38458080E-02,8.0830805E-01
8.38461120E-02,8.0794641E-01
8.38464160E-02,8.0866968E-01
8.38467200E-02,8.1023676E-01
8.38470240E-02,8.1114084E-01
8.38473280E-02,8.0866968E-01
8.38476320E-02,8.1186411E-01
8.38479360E-02,8.1053812E-01
8.38482400E-02,8.0999567E-01
8.38485440E-02,8.1029703E-01
8.38488480E-02,8.1065866E-01
8.38491520E-02,8.1023676E-01
8.38494560E-02,8.0993540E-01
8.38497600E-02,8.0963404E-01
8.38500640E-02,8.0945322E-01
8.38503680E-02,8.0969431E-01
8.38506720E-02,8.0951349E-01
8.38509760E-02,8.0800669E-01
8.38512800E-02,8.0758478E-01
8.38515840E-02,8.0698206E-01
8.38518880E-02,8.0740396E-01
8.38521920E-02,8.0903131E-01
8.38524960E-02,8.0860941E-01
8.38528000E-02,8.0854914E-01
8.38531040E-02,8.0891077E-01
8.38534080E-02,8.0987513E-01
8.38537120E-02,8.0933268E-01
8.38540160E-02,8.0836832E-01
8.38543200E-02,8.0836832E-01
8.38546240E-02,8.0939295E-01
8.38549280E-02,8.1005594E-01
