in s,C2 in V
4.4650912E-02,6.7961083E-01
4.4651216E-02,6.7981103E-01
4.4651520E-02,6.7760888E-01
4.4651824E-02,6.7876000E-01
4.4652128E-02,6.7956079E-01
4.4652432E-02,6.7835961E-01
4.4652736E-02,6.7615747E-01
4.4653040E-02,6.7715844E-01
4.4653344E-02,6.7865991E-01
4.4653648E-02,6.7810937E-01
4.4653952E-02,6.7715844E-01
4.4654256E-02,6.7690820E-01
4.4654560E-02,6.7750878E-01
4.4654864E-02,6.7710839E-01
4.4655168E-02,6.7775903E-01
4.4655472E-02,6.7685815E-01
4.4655776E-02,6.7730859E-01
4.4656080E-02,6.7715844E-01
4.4656384E-02,6.7640771E-01
4.4656688E-02,6.7876000E-01
4.4656992E-02,6.7780908E-01
4.4657296E-02,6.7830957E-01
4.4657600E-02,6.7685815E-01
4.4657904E-02,6.7725854E-01
4.4658208E-02,6.7640771E-01
4.4658512E-02,6.7655786E-01
4.4658816E-02,6.7825952E-01
4.4659120E-02,6.7705834E-01
4.4659424E-02,6.7835961E-01
4.4659728E-02,6.7530664E-01
4.4660032E-02,6.7670800E-01
4.4660336E-02,6.7715844E-01
4.4660640E-02,6.7645776E-01
4.4660944E-02,6.7680810E-01
4.4661248E-02,6.7500634E-01
4.4661552E-02,6.7650781E-01
4.4661856E-02,6.7655786E-01
4.4662160E-02,6.7595727E-01
4.4662464E-02,6.7720849E-01
4.4662768E-02,6.7685815E-01
4.4663072E-02,6.7760888E-01
4.4663376E-02,6.7730859E-01
4.4663680E-02,6.7695825E-01
4.4663984E-02,6.7610742E-01
4.4664288E-02,6.7755883E-01
4.4664592E-02,6.7790917E-01
4.4664896E-02,6.7770898E-01
4.4665200E-02,6.7725854E-01
4.4665504E-02,6.7690820E-01
4.4665808E-02,6.7730859E-01
4.4666112E-02,6.7675805E-01
4.4666416E-02,6.7715844E-01
4.4666720E-02,6.7725854E-01
4.4667024E-02,6.7685815E-01
4.4667328E-02,6.7740869E-01
4.4667632E-02,6.7735864E-01
4.4667936E-02,6.7835961E-01
4.4668240E-02,6.7810937E-01
4.4668544E-02,6.7730859E-01
4.4668848E-02,6.7640771E-01
4.4669152E-02,6.7580712E-01
4.4669456E-02,6.7675805E-01
4.4669760E-02,6.7740869E-01
4.4670064E-02,6.7750878E-01
4.4670368E-02,6.7840966E-01
4.4670672E-02,6.7635766E-01
4.4670976E-02,6.7740869E-01
4.4671280E-02,6.7670800E-01
4.4671584E-02,6.7675805E-01
4.4671888E-02,6.7625756E-01
4.4672192E-02,6.7800927E-01
4.4672496E-02,6.7876000E-01
4.4672800E-02,6.7840966E-01
4.4673104E-02,6.7860986E-01
4.4673408E-02,6.7860986E-01
4.4673712E-02,6.8046167E-01
4.4674016E-02,6.7855981E-01
4.4674320E-02,6.7911035E-01
4.4674624E-02,6.7911035E-01
4.4674928E-02,6.7996118E-01
4.4675232E-02,6.7700830E-01
4.4675536E-02,6.7690820E-01
4.4675840E-02,6.7680810E-01
4.4676144E-02,6.7730859E-01
4.4676448E-02,6.7770898E-01
4.4676752E-02,6.7815942E-01
4.4677056E-02,6.7785913E-01
4.4677360E-02,6.7700830E-01
4.4677664E-02,6.7530664E-01
4.4677968E-02,6.7800927E-01
4.4678272E-02,6.7595727E-01
4.4678576E-02,6.7605737E-01
4.4678880E-02,6.7740869E-01
4.4679184E-02,6.7840966E-01
4.4679488E-02,6.7635766E-01
4.4679792E-02,6.7775903E-01
4.4680096E-02,6.7820947E-01
4.4680400E-02,6.7740869E-01
4.4680704E-02,6.7850976E-01
4.4681008E-02,6.7886010E-01
4.4681312E-02,6.7860986E-01
4.4681616E-02,6.7820947E-01
4.4681920E-02,6.7840966E-01
4.4682224E-02,6.7770898E-01
4.4682528E-02,6.7660791E-01
4.4682832E-02,6.7525659E-01
4.4683136E-02,6.7795922E-01
4.4683440E-02,6.7690820E-01
4.4683744E-02,6.7735864E-01
4.4684048E-02,6.7906030E-01
4.4684352E-02,6.7795922E-01
4.4684656E-02,6.7855981E-01
4.4684960E-02,6.7755883E-01
4.4685264E-02,6.8151269E-01
4.4685568E-02,6.8041162E-01
4.4685872E-02,6.7835961E-01
4.4686176E-02,6.7876000E-01
4.4686480E-02,6.7695825E-01
4.4686784E-02,6.7835961E-01
4.4687088E-02,6.7635766E-01
4.4687392E-02,6.7595727E-01
4.4687696E-02,6.7710839E-01
4.4688000E-02,6.7705834E-01
4.4688304E-02,6.7815942E-01
4.4688608E-02,6.7565698E-01
4.4688912E-02,6.7810937E-01
4.4689216E-02,6.7795922E-01
4.4689520E-02,6.7775903E-01
4.4689824E-02,6.7855981E-01
4.4690128E-02,6.7876000E-01
4.4690432E-02,6.7991113E-01
4.4690736E-02,6.7891015E-01
4.4691040E-02,6.7805932E-01
4.4691344E-02,6.7901025E-01
4.4691648E-02,6.7876000E-01
4.4691952E-02,6.7850976E-01
4.4692256E-02,6.7710839E-01
4.4692560E-02,6.7620751E-01
4.4692864E-02,6.7820947E-01
4.4693168E-02,6.7755883E-01
4.4693472E-02,6.7685815E-01
4.4693776E-02,6.7555688E-01
4.4694080E-02,6.7590722E-01
4.4694384E-02,6.7500634E-01
4.4694688E-02,6.7565698E-01
4.4694992E-02,6.7675805E-01
4.4695296E-02,6.7565698E-01
4.4695600E-02,6.7635766E-01
4.4695904E-02,6.7750878E-01
4.4696208E-02,6.7690820E-01
4.4696512E-02,6.7665795E-01
4.4696816E-02,6.7700830E-01
4.4697120E-02,6.7760888E-01
4.4697424E-02,6.7740869E-01
4.4697728E-02,6.7440576E-01
4.4698032E-02,6.7820947E-01
4.4698336E-02,6.7690820E-01
4.4698640E-02,6.7755883E-01
4.4698944E-02,6.7795922E-01
4.4699248E-02,6.7610742E-01
4.4699552E-02,6.7635766E-01
4.4699856E-02,6.7400537E-01
4.4700160E-02,6.7615747E-01
4.4700464E-02,6.7410546E-01
4.4700768E-02,6.7665795E-01
4.4701072E-02,6.7815942E-01
4.4701376E-02,6.7870996E-01
4.4701680E-02,6.7876000E-01
4.4701984E-02,6.7996118E-01
4.4702288E-02,6.7956079E-01
4.4702592E-02,6.7951074E-01
4.4702896E-02,6.7775903E-01
4.4703200E-02,6.7860986E-01
4.4703504E-02,6.7625756E-01
4.4703808E-02,6.7906030E-01
4.4704112E-02,6.7735864E-01
4.4704416E-02,6.7535668E-01
4.4704720E-02,6.7740869E-01
4.4705024E-02,6.7735864E-01
4.4705328E-02,6.7730859E-01
4.4705632E-02,6.7555688E-01
4.4705936E-02,6.7655786E-01
4.4706240E-02,6.7525659E-01
4.4706544E-02,6.7605737E-01
4.4706848E-02,6.7815942E-01
4.4707152E-02,6.7640771E-01
4.4707456E-02,6.7585717E-01
4.4707760E-02,6.7695825E-01
4.4708064E-02,6.7660791E-01
4.4708368E-02,6.7715844E-01
4.4708672E-02,6.7535668E-01
4.4708976E-02,6.7570703E-01
4.4709280E-02,6.7420556E-01
4.4709584E-02,6.7405542E-01
4.4709888E-02,6.7690820E-01
4.4710192E-02,6.7490625E-01
4.4710496E-02,6.7630761E-01
4.4710800E-02,6.7645776E-01
4.4711104E-02,6.7560693E-01
4.4711408E-02,6.7510644E-01
4.4711712E-02,6.7475610E-01
4.4712016E-02,6.7780908E-01
4.4712320E-02,6.7750878E-01
4.4712624E-02,6.7630761E-01
4.4712928E-02,6.7580712E-01
4.4713232E-02,6.7675805E-01
4.4713536E-02,6.7770898E-01
4.4713840E-02,6.7810937E-01
4.4714144E-02,6.7605737E-01
4.4714448E-02,6.7605737E-01
4.4714752E-02,6.7770898E-01
4.4715056E-02,6.7690820E-01
4.4715360E-02,6.7595727E-01
4.4715664E-02,6.7690820E-01
4.4715968E-02,6.7625756E-01
4.4716272E-02,6.7755883E-01
4.4716576E-02,6.7755883E-01
4.4716880E-02,6.7770898E-01
4.4717184E-02,6.7946069E-01
4.4717488E-02,6.7715844E-01
4.4717792E-02,6.7750878E-01
4.4718096E-02,6.7700830E-01
4.4718400E-02,6.7660791E-01
4.4718704E-02,6.7755883E-01
4.4719008E-02,6.7585717E-01
4.4719312E-02,6.7545678E-01
4.4719616E-02,6.7735864E-01
4.4719920E-02,6.7540673E-01
4.4720224E-02,6.7445581E-01
4.4720528E-02,6.7600732E-01
4.4720832E-02,6.7565698E-01
4.4721136E-02,6.7425561E-01
4.4721440E-02,6.7740869E-01
4.4721744E-02,6.7585717E-01
4.4722048E-02,6.7565698E-01
4.4722352E-02,6.7605737E-01
4.4722656E-02,6.7490625E-01
4.4722960E-02,6.7615747E-01
4.4723264E-02,6.7620751E-01
4.4723568E-02,6.7610742E-01
4.4723872E-02,6.7655786E-01
4.4724176E-02,6.7620751E-01
4.4724480E-02,6.7650781E-01
4.4724784E-02,6.7665795E-01
4.4725088E-02,6.7420556E-01
4.4725392E-02,6.7500634E-01
4.4725696E-02,6.7500634E-01
4.4726000E-02,6.7685815E-01
4.4726304E-02,6.7665795E-01
4.4726608E-02,6.7660791E-01
4.4726912E-02,6.7670800E-01
4.4727216E-02,6.7525659E-01
4.4727520E-02,6.7615747E-01
4.4727824E-02,6.7725854E-01
4.4728128E-02,6.7830957E-01
4.4728432E-02,6.7655786E-01
4.4728736E-02,6.7845971E-01
4.4729040E-02,6.7921044E-01
4.4729344E-02,6.7891015E-01
4.4729648E-02,6.7901025E-01
4.4729952E-02,6.7645776E-01
4.4730256E-02,6.7870996E-01
4.4730560E-02,6.7665795E-01
4.4730864E-02,6.7635766E-01
4.4731168E-02,6.7650781E-01
4.4731472E-02,6.7525659E-01
4.4731776E-02,6.7390527E-01
4.4732080E-02,6.7585717E-01
4.4732384E-02,6.7455590E-01
4.4732688E-02,6.7640771E-01
4.4732992E-02,6.7465600E-01
4.4733296E-02,6.7545678E-01
4.4733600E-02,6.7320458E-01
4.4733904E-02,6.7495629E-01
4.4734208E-02,6.7455590E-01
4.4734512E-02,6.7475610E-01
4.4734816E-02,6.7440576E-01
4.4735120E-02,6.7510644E-01
4.4735424E-02,6.7500634E-01
4.4735728E-02,6.7620751E-01
4.4736032E-02,6.7605737E-01
4.4736336E-02,6.7530664E-01
4.4736640E-02,6.7310449E-01
4.4736944E-02,6.7420556E-01
4.4737248E-02,6.7340478E-01
4.4737552E-02,6.7285424E-01
4.4737856E-02,6.7500634E-01
4.4738160E-02,6.7445581E-01
4.4738464E-02,6.7475610E-01
4.4738768E-02,6.7420556E-01
4.4739072E-02,6.7555688E-01
4.4739376E-02,6.7515649E-01
4.4739680E-02,6.7440576E-01
4.4739984E-02,6.7470605E-01
4.4740288E-02,6.7535668E-01
4.4740592E-02,6.7475610E-01
4.4740896E-02,6.7395532E-01
4.4741200E-02,6.7400537E-01
4.4741504E-02,6.7420556E-01
4.4741808E-02,6.7630761E-01
4.4742112E-02,6.7525659E-01
4.4742416E-02,6.7555688E-01
4.4742720E-02,6.7415551E-01
4.4743024E-02,6.7565698E-01
4.4743328E-02,6.7495629E-01
4.4743632E-02,6.7540673E-01
4.4743936E-02,6.7445581E-01
4.4744240E-02,6.7315454E-01
4.4744544E-02,6.7505639E-01
4.4744848E-02,6.7615747E-01
4.4745152E-02,6.7395532E-01
4.4745456E-02,6.7550683E-01
4.4745760E-02,6.7605737E-01
4.4746064E-02,6.7605737E-01
4.4746368E-02,6.7665795E-01
4.4746672E-02,6.7590722E-01
4.4746976E-02,6.7785913E-01
4.4747280E-02,6.7715844E-01
4.4747584E-02,6.7680810E-01
4.4747888E-02,6.7420556E-01
4.4748192E-02,6.7670800E-01
4.4748496E-02,6.7540673E-01
4.4748800E-02,6.7580712E-01
4.4749104E-02,6.7470605E-01
4.4749408E-02,6.7620751E-01
4.4749712E-02,6.7605737E-01
4.4750016E-02,6.7275415E-01
4.4750320E-02,6.7325463E-01
4.4750624E-02,6.7440576E-01
4.4750928E-02,6.7530664E-01
4.4751232E-02,6.7470605E-01
4.4751536E-02,6.7525659E-01
4.4751840E-02,6.7515649E-01
4.4752144E-02,6.7615747E-01
4.4752448E-02,6.7680810E-01
4.4752752E-02,6.7540673E-01
4.4753056E-02,6.7475610E-01
4.4753360E-02,6.7495629E-01
4.4753664E-02,6.7465600E-01
4.4753968E-02,6.7415551E-01
4.4754272E-02,6.7300439E-01
4.4754576E-02,6.7220361E-01
4.4754880E-02,6.7415551E-01
4.4755184E-02,6.7335473E-01
4.4755488E-02,6.7305444E-01
4.4755792E-02,6.7430566E-01
4.4756096E-02,6.7110253E-01
4.4756400E-02,6.7395532E-01
4.4756704E-02,6.7400537E-01
4.4757008E-02,6.7430566E-01
4.4757312E-02,6.7445581E-01
4.4757616E-02,6.7525659E-01
4.4757920E-02,6.7485620E-01
4.4758224E-02,6.7410546E-01
4.4758528E-02,6.7485620E-01
4.4758832E-02,6.7435571E-01
4.4759136E-02,6.7445581E-01
4.4759440E-02,6.7285424E-01
4.4759744E-02,6.7245385E-01
4.4760048E-02,6.7500634E-01
4.4760352E-02,6.7475610E-01
4.4760656E-02,6.7445581E-01
4.4760960E-02,6.7375512E-01
4.4761264E-02,6.7410546E-01
4.4761568E-02,6.7450585E-01
4.4761872E-02,6.7330468E-01
4.4762176E-02,6.7425561E-01
4.4762480E-02,6.7420556E-01
4.4762784E-02,6.7395532E-01
4.4763088E-02,6.7520654E-01
4.4763392E-02,6.7445581E-01
4.4763696E-02,6.7370507E-01
4.4764000E-02,6.7550683E-01
4.4764304E-02,6.7480615E-01
4.4764608E-02,6.7485620E-01
4.4764912E-02,6.7525659E-01
4.4765216E-02,6.7480615E-01
4.4765520E-02,6.7580712E-01
4.4765824E-02,6.7575708E-01
4.4766128E-02,6.7575708E-01
4.4766432E-02,6.7545678E-01
4.4766736E-02,6.7415551E-01
4.4767040E-02,6.7465600E-01
4.4767344E-02,6.7365502E-01
4.4767648E-02,6.7285424E-01
4.4767952E-02,6.7475610E-01
4.4768256E-02,6.7395532E-01
4.4768560E-02,6.7445581E-01
4.4768864E-02,6.7715844E-01
4.4769168E-02,6.7500634E-01
4.4769472E-02,6.7635766E-01
4.4769776E-02,6.7500634E-01
4.4770080E-02,6.7355493E-01
4.4770384E-02,6.7620751E-01
4.4770688E-02,6.7425561E-01
4.4770992E-02,6.7445581E-01
4.4771296E-02,6.7360498E-01
4.4771600E-02,6.7375512E-01
4.4771904E-02,6.7530664E-01
4.4772208E-02,6.7380517E-01
4.4772512E-02,6.7450585E-01
4.4772816E-02,6.7550683E-01
4.4773120E-02,6.7380517E-01
4.4773424E-02,6.7425561E-01
4.4773728E-02,6.7395532E-01
4.4774032E-02,6.7420556E-01
4.4774336E-02,6.7580712E-01
4.4774640E-02,6.7625756E-01
4.4774944E-02,6.7515649E-01
4.4775248E-02,6.7590722E-01
4.4775552E-02,6.7545678E-01
4.4775856E-02,6.7640771E-01
4.4776160E-02,6.7515649E-01
4.4776464E-02,6.7650781E-01
4.4776768E-02,6.7510644E-01
4.4777072E-02,6.7620751E-01
4.4777376E-02,6.7585717E-01
4.4777680E-02,6.7570703E-01
4.4777984E-02,6.7465600E-01
4.4778288E-02,6.7490625E-01
4.4778592E-02,6.7485620E-01
4.4778896E-02,6.7380517E-01
4.4779200E-02,6.7605737E-01
4.4779504E-02,6.7510644E-01
4.4779808E-02,6.7415551E-01
4.4780112E-02,6.7535668E-01
4.4780416E-02,6.7465600E-01
4.4780720E-02,6.7590722E-01
4.4781024E-02,6.7445581E-01
4.4781328E-02,6.7465600E-01
4.4781632E-02,6.7335473E-01
4.4781936E-02,6.7495629E-01
4.4782240E-02,6.7565698E-01
4.4782544E-02,6.7525659E-01
4.4782848E-02,6.7375512E-01
4.4783152E-02,6.7455590E-01
4.4783456E-02,6.7475610E-01
4.4783760E-02,6.7310449E-01
4.4784064E-02,6.7355493E-01
4.4784368E-02,6.7475610E-01
4.4784672E-02,6.7500634E-01
4.4784976E-02,6.7660791E-01
4.4785280E-02,6.7535668E-01
4.4785584E-02,6.7670800E-01
4.4785888E-02,6.7440576E-01
4.4786192E-02,6.7410546E-01
4.4786496E-02,6.7305444E-01
4.4786800E-02,6.7405542E-01
4.4787104E-02,6.7260400E-01
4.4787408E-02,6.7340478E-01
4.4787712E-02,6.7295434E-01
4.4788016E-02,6.7500634E-01
4.4788320E-02,6.7540673E-01
4.4788624E-02,6.7455590E-01
4.4788928E-02,6.7365502E-01
4.4789232E-02,6.7555688E-01
4.4789536E-02,6.7480615E-01
4.4789840E-02,6.7470605E-01
4.4790144E-02,6.7480615E-01
4.4790448E-02,6.7615747E-01
4.4790752E-02,6.7615747E-01
4.4791056E-02,6.7600732E-01
4.4791360E-02,6.7435571E-01
4.4791664E-02,6.7590722E-01
4.4791968E-02,6.7500634E-01
4.4792272E-02,6.7490625E-01
4.4792576E-02,6.7660791E-01
4.4792880E-02,6.7390527E-01
4.4793184E-02,6.7235375E-01
4.4793488E-02,6.7255395E-01
4.4793792E-02,6.7410546E-01
4.4794096E-02,6.7430566E-01
4.4794400E-02,6.7630761E-01
4.4794704E-02,6.7380517E-01
4.4795008E-02,6.7505639E-01
4.4795312E-02,6.7320458E-01
4.4795616E-02,6.7515649E-01
4.4795920E-02,6.7255395E-01
4.4796224E-02,6.7350488E-01
4.4796528E-02,6.7285424E-01
4.4796832E-02,6.7305444E-01
4.4797136E-02,6.7180322E-01
4.4797440E-02,6.7085229E-01
4.4797744E-02,6.7230371E-01
4.4798048E-02,6.7325463E-01
4.4798352E-02,6.7450585E-01
4.4798656E-02,6.7415551E-01
4.4798960E-02,6.7255395E-01
4.4799264E-02,6.7180322E-01
4.4799568E-02,6.7230371E-01
4.4799872E-02,6.7290429E-01
4.4800176E-02,6.7305444E-01
4.4800480E-02,6.7200341E-01
4.4800784E-02,6.7190332E-01
4.4801088E-02,6.7330468E-01
4.4801392E-02,6.7285424E-01
4.4801696E-02,6.7345483E-01
4.4802000E-02,6.7255395E-01
4.4802304E-02,6.7370507E-01
4.4802608E-02,6.7295434E-01
4.4802912E-02,6.7355493E-01
4.4803216E-02,6.7235375E-01
4.4803520E-02,6.7240380E-01
4.4803824E-02,6.7235375E-01
4.4804128E-02,6.7270410E-01
4.4804432E-02,6.7260400E-01
4.4804736E-02,6.7230371E-01
4.4805040E-02,6.7150292E-01
4.4805344E-02,6.7165307E-01
4.4805648E-02,6.7295434E-01
4.4805952E-02,6.7440576E-01
4.4806256E-02,6.7395532E-01
4.4806560E-02,6.7360498E-01
4.4806864E-02,6.7365502E-01
4.4807168E-02,6.7320458E-01
4.4807472E-02,6.7230371E-01
4.4807776E-02,6.7150292E-01
4.4808080E-02,6.7200341E-01
4.4808384E-02,6.7260400E-01
4.4808688E-02,6.7260400E-01
4.4808992E-02,6.7180322E-01
4.4809296E-02,6.7335473E-01
4.4809600E-02,6.7255395E-01
4.4809904E-02,6.7235375E-01
4.4810208E-02,6.7310449E-01
4.4810512E-02,6.7350488E-01
4.4810816E-02,6.7180322E-01
4.4811120E-02,6.7220361E-01
4.4811424E-02,6.7195336E-01
4.4811728E-02,6.7310449E-01
4.4812032E-02,6.7290429E-01
4.4812336E-02,6.7190332E-01
4.4812640E-02,6.7320458E-01
4.4812944E-02,6.7280419E-01
4.4813248E-02,6.7090234E-01
4.4813552E-02,6.7365502E-01
4.4813856E-02,6.7475610E-01
4.4814160E-02,6.7410546E-01
4.4814464E-02,6.7340478E-01
4.4814768E-02,6.7295434E-01
4.4815072E-02,6.7230371E-01
4.4815376E-02,6.7500634E-01
4.4815680E-02,6.7400537E-01
4.4815984E-02,6.7375512E-01
4.4816288E-02,6.7420556E-01
4.4816592E-02,6.7475610E-01
4.4816896E-02,6.7395532E-01
4.4817200E-02,6.7465600E-01
4.4817504E-02,6.7295434E-01
4.4817808E-02,6.7210351E-01
4.4818112E-02,6.7180322E-01
4.4818416E-02,6.7320458E-01
4.4818720E-02,6.7430566E-01
4.4819024E-02,6.7310449E-01
4.4819328E-02,6.7310449E-01
4.4819632E-02,6.7105249E-01
4.4819936E-02,6.7300439E-01
4.4820240E-02,6.7325463E-01
4.4820544E-02,6.7405542E-01
4.4820848E-02,6.7345483E-01
4.4821152E-02,6.7230371E-01
4.4821456E-02,6.7180322E-01
4.4821760E-02,6.7175317E-01
4.4822064E-02,6.7310449E-01
4.4822368E-02,6.7310449E-01
4.4822672E-02,6.7215356E-01
4.4822976E-02,6.7310449E-01
4.4823280E-02,6.7185327E-01
4.4823584E-02,6.7275415E-01
4.4823888E-02,6.7020166E-01
4.4824192E-02,6.7130273E-01
4.4824496E-02,6.7160302E-01
4.4824800E-02,6.7130273E-01
4.4825104E-02,6.7085229E-01
4.4825408E-02,6.7030175E-01
4.4825712E-02,6.7255395E-01
4.4826016E-02,6.6975122E-01
4.4826320E-02,6.6965112E-01
4.4826624E-02,6.7085229E-01
4.4826928E-02,6.7125268E-01
4.4827232E-02,6.7135278E-01
4.4827536E-02,6.7035180E-01
4.4827840E-02,6.7405542E-01
4.4828144E-02,6.7155297E-01
4.4828448E-02,6.7190332E-01
4.4828752E-02,6.7205346E-01
4.4829056E-02,6.7280419E-01
4.4829360E-02,6.7230371E-01
4.4829664E-02,6.7280419E-01
4.4829968E-02,6.7270410E-01
4.4830272E-02,6.7185327E-01
4.4830576E-02,6.7115258E-01
4.4830880E-02,6.7195336E-01
4.4831184E-02,6.7115258E-01
4.4831488E-02,6.7010156E-01
4.4831792E-02,6.7025170E-01
4.4832096E-02,6.7185327E-01
4.4832400E-02,6.7170312E-01
4.4832704E-02,6.7290429E-01
4.4833008E-02,6.7375512E-01
4.4833312E-02,6.7410546E-01
4.4833616E-02,6.7385522E-01
4.4833920E-02,6.7475610E-01
4.4834224E-02,6.7290429E-01
4.4834528E-02,6.7445581E-01
4.4834832E-02,6.7360498E-01
4.4835136E-02,6.7400537E-01
4.4835440E-02,6.7285424E-01
4.4835744E-02,6.7220361E-01
4.4836048E-02,6.7245385E-01
4.4836352E-02,6.7050195E-01
4.4836656E-02,6.7030175E-01
4.4836960E-02,6.7015161E-01
4.4837264E-02,6.7020166E-01
4.4837568E-02,6.7150292E-01
4.4837872E-02,6.7220361E-01
4.4838176E-02,6.7345483E-01
4.4838480E-02,6.7300439E-01
4.4838784E-02,6.7165307E-01
4.4839088E-02,6.7280419E-01
4.4839392E-02,6.7235375E-01
4.4839696E-02,6.7180322E-01
4.4840000E-02,6.7095239E-01
4.4840304E-02,6.6995141E-01
4.4840608E-02,6.7050195E-01
4.4840912E-02,6.7035180E-01
4.4841216E-02,6.7030175E-01
4.4841520E-02,6.6980126E-01
4.4841824E-02,6.7045190E-01
4.4842128E-02,6.7030175E-01
4.4842432E-02,6.7195336E-01
4.4842736E-02,6.7125268E-01
4.4843040E-02,6.7180322E-01
4.4843344E-02,6.7145288E-01
4.4843648E-02,6.7165307E-01
4.4843952E-02,6.7080224E-01
4.4844256E-02,6.7285424E-01
4.4844560E-02,6.7140283E-01
4.4844864E-02,6.7200341E-01
4.4845168E-02,6.7175317E-01
4.4845472E-02,6.7045190E-01
4.4845776E-02,6.7075219E-01
4.4846080E-02,6.7060205E-01
4.4846384E-02,6.7055200E-01
4.4846688E-02,6.7165307E-01
4.4846992E-02,6.6905053E-01
4.4847296E-02,6.6990136E-01
4.4847600E-02,6.7020166E-01
4.4847904E-02,6.7215356E-01
4.4848208E-02,6.7155297E-01
4.4848512E-02,6.7095239E-01
4.4848816E-02,6.7205346E-01
4.4849120E-02,6.7125268E-01
4.4849424E-02,6.7410546E-01
4.4849728E-02,6.7225366E-01
4.4850032E-02,6.7110253E-01
4.4850336E-02,6.7090234E-01
4.4850640E-02,6.7095239E-01
4.4850944E-02,6.7320458E-01
4.4851248E-02,6.7125268E-01
4.4851552E-02,6.7120263E-01
4.4851856E-02,6.7185327E-01
4.4852160E-02,6.6990136E-01
4.4852464E-02,6.7030175E-01
4.4852768E-02,6.6995141E-01
4.4853072E-02,6.6990136E-01
4.4853376E-02,6.7060205E-01
4.4853680E-02,6.7250390E-01
4.4853984E-02,6.7185327E-01
4.4854288E-02,6.7130273E-01
4.4854592E-02,6.7230371E-01
4.4854896E-02,6.7145288E-01
4.4855200E-02,6.7150292E-01
4.4855504E-02,6.7045190E-01
4.4855808E-02,6.7180322E-01
4.4856112E-02,6.7140283E-01
4.4856416E-02,6.6990136E-01
4.4856720E-02,6.7100244E-01
4.4857024E-02,6.6844995E-01
4.4857328E-02,6.7060205E-01
4.4857632E-02,6.7045190E-01
4.4857936E-02,6.7215356E-01
4.4858240E-02,6.7035180E-01
4.4858544E-02,6.6935083E-01
4.4858848E-02,6.7070214E-01
4.4859152E-02,6.7060205E-01
4.4859456E-02,6.7225366E-01
4.4859760E-02,6.7340478E-01
4.4860064E-02,6.7310449E-01
4.4860368E-02,6.7320458E-01
4.4860672E-02,6.7215356E-01
4.4860976E-02,6.7095239E-01
4.4861280E-02,6.7230371E-01
4.4861584E-02,6.7145288E-01
4.4861888E-02,6.7050195E-01
4.4862192E-02,6.7130273E-01
4.4862496E-02,6.7220361E-01
4.4862800E-02,6.7110253E-01
4.4863104E-02,6.7255395E-01
4.4863408E-02,6.7145288E-01
4.4863712E-02,6.7390527E-01
4.4864016E-02,6.7310449E-01
4.4864320E-02,6.7330468E-01
4.4864624E-02,6.7155297E-01
4.4864928E-02,6.7335473E-01
4.4865232E-02,6.7290429E-01
4.4865536E-02,6.6955102E-01
4.4865840E-02,6.7005151E-01
4.4866144E-02,6.7210351E-01
4.4866448E-02,6.7230371E-01
4.4866752E-02,6.7095239E-01
4.4867056E-02,6.7045190E-01
4.4867360E-02,6.7030175E-01
4.4867664E-02,6.7055200E-01
4.4867968E-02,6.7265405E-01
4.4868272E-02,6.7180322E-01
4.4868576E-02,6.7140283E-01
4.4868880E-02,6.7135278E-01
4.4869184E-02,6.7005151E-01
4.4869488E-02,6.7110253E-01
4.4869792E-02,6.6940087E-01
4.4870096E-02,6.7130273E-01
4.4870400E-02,6.7280419E-01
4.4870704E-02,6.7215356E-01
4.4871008E-02,6.7110253E-01
4.4871312E-02,6.7130273E-01
4.4871616E-02,6.7295434E-01
4.4871920E-02,6.7010156E-01
4.4872224E-02,6.6965112E-01
4.4872528E-02,6.6870019E-01
4.4872832E-02,6.6759912E-01
4.4873136E-02,6.6960107E-01
4.4873440E-02,6.6965112E-01
4.4873744E-02,6.6855004E-01
4.4874048E-02,6.6900048E-01
4.4874352E-02,6.6779931E-01
4.4874656E-02,6.6885034E-01
4.4874960E-02,6.6829980E-01
4.4875264E-02,6.6774926E-01
4.4875568E-02,6.6799951E-01
4.4875872E-02,6.6945092E-01
4.4876176E-02,6.7015161E-01
4.4876480E-02,6.6935083E-01
4.4876784E-02,6.6890039E-01
4.4877088E-02,6.6839990E-01
4.4877392E-02,6.7035180E-01
4.4877696E-02,6.7000146E-01
4.4878000E-02,6.6784936E-01
4.4878304E-02,6.6824975E-01
4.4878608E-02,6.6804956E-01
4.4878912E-02,6.6925073E-01
4.4879216E-02,6.6880029E-01
4.4879520E-02,6.7015161E-01
4.4879824E-02,6.6910058E-01
4.4880128E-02,6.7015161E-01
4.4880432E-02,6.7070214E-01
4.4880736E-02,6.7085229E-01
4.4881040E-02,6.7095239E-01
4.4881344E-02,6.7120263E-01
4.4881648E-02,6.6895043E-01
4.4881952E-02,6.7000146E-01
4.4882256E-02,6.6970117E-01
4.4882560E-02,6.7040185E-01
4.4882864E-02,6.7075219E-01
4.4883168E-02,6.7060205E-01
4.4883472E-02,6.7125268E-01
4.4883776E-02,6.7245385E-01
4.4884080E-02,6.7180322E-01
4.4884384E-02,6.7070214E-01
4.4884688E-02,6.7125268E-01
4.4884992E-02,6.7100244E-01
4.4885296E-02,6.7140283E-01
4.4885600E-02,6.7140283E-01
4.4885904E-02,6.6985131E-01
4.4886208E-02,6.7045190E-01
4.4886512E-02,6.6885034E-01
4.4886816E-02,6.6990136E-01
