in s,C2 in V
2.92611072E-01,3.4064350E+00
2.92611533E-01,3.4055912E+00
2.92611994E-01,3.4034817E+00
2.92612454E-01,3.4044460E+00
2.92612915E-01,3.4052296E+00
2.92613376E-01,3.4048679E+00
2.92613837E-01,3.4034817E+00
2.92614298E-01,3.4051090E+00
2.92614758E-01,3.4052898E+00
2.92615219E-01,3.4057720E+00
2.92615680E-01,3.4063747E+00
2.92616141E-01,3.4046268E+00
2.92616602E-01,3.4057720E+00
2.92617062E-01,3.4042652E+00
2.92617523E-01,3.4024570E+00
2.92617984E-01,3.4065556E+00
2.92618445E-01,3.4032406E+00
2.92618906E-01,3.4070377E+00
2.92619366E-01,3.4057720E+00
2.92619827E-01,3.4058323E+00
2.92620288E-01,3.4058926E+00
2.92620749E-01,3.4033611E+00
2.92621210E-01,3.4039639E+00
2.92621670E-01,3.4046268E+00
2.92622131E-01,3.4048077E+00
2.92622592E-01,3.4051693E+00
2.92623053E-01,3.4060734E+00
2.92623514E-01,3.4052898E+00
2.92623974E-01,3.4063145E+00
2.92624435E-01,3.4069775E+00
2.92624896E-01,3.4065556E+00
2.92625357E-01,3.4048077E+00
2.92625818E-01,3.4049885E+00
2.92626278E-01,3.4042049E+00
2.92626739E-01,3.4036022E+00
2.92627200E-01,3.4029392E+00
2.92627661E-01,3.4055309E+00
2.92628122E-01,3.4040844E+00
2.92628582E-01,3.4035419E+00
2.92629043E-01,3.4070980E+00
2.92629504E-01,3.4058323E+00
2.92629965E-01,3.4040844E+00
2.92630426E-01,3.4051090E+00
2.92630886E-01,3.4057117E+00
2.92631347E-01,3.4061337E+00
2.92631808E-01,3.4060734E+00
2.92632269E-01,3.4064953E+00
2.92632730E-01,3.4050488E+00
2.92633190E-01,3.4040844E+00
2.92633651E-01,3.4037228E+00
2.92634112E-01,3.4045063E+00
2.92634573E-01,3.4040241E+00
2.92635034E-01,3.4036022E+00
2.92635494E-01,3.4054104E+00
2.92635955E-01,3.4043255E+00
2.92636416E-01,3.4048077E+00
2.92636877E-01,3.4036022E+00
2.92637338E-01,3.4054707E+00
2.92637798E-01,3.4068569E+00
2.92638259E-01,3.4065556E+00
2.92638720E-01,3.4061939E+00
2.92639181E-01,3.4048679E+00
2.92639642E-01,3.4054104E+00
2.92640102E-01,3.4052898E+00
2.92640563E-01,3.4051090E+00
2.92641024E-01,3.4056515E+00
2.92641485E-01,3.4048679E+00
2.92641946E-01,3.4048679E+00
2.92642406E-01,3.4021557E+00
2.92642867E-01,3.4054104E+00
2.92643328E-01,3.4051090E+00
2.92643789E-01,3.4070980E+00
2.92644250E-01,3.4063145E+00
2.92644710E-01,3.4055912E+00
2.92645171E-01,3.4051693E+00
2.92645632E-01,3.4045063E+00
2.92646093E-01,3.4039639E+00
2.92646554E-01,3.4043255E+00
2.92647014E-01,3.4061939E+00
2.92647475E-01,3.4041447E+00
2.92647936E-01,3.4055912E+00
2.92648397E-01,3.4051090E+00
2.92648858E-01,3.4070980E+00
2.92649318E-01,3.4054104E+00
2.92649779E-01,3.4046268E+00
2.92650240E-01,3.4039639E+00
2.92650701E-01,3.4044460E+00
2.92651162E-01,3.4058323E+00
2.92651622E-01,3.4013119E+00
2.92652083E-01,3.4031200E+00
2.92652544E-01,3.4020954E+00
2.92653005E-01,3.4021557E+00
2.92653466E-01,3.4031803E+00
2.92653926E-01,3.4050488E+00
2.92654387E-01,3.4043858E+00
2.92654848E-01,3.4053501E+00
2.92655309E-01,3.4048077E+00
2.92655770E-01,3.4037228E+00
2.92656230E-01,3.4031803E+00
2.92656691E-01,3.4054707E+00
2.92657152E-01,3.4051693E+00
2.92657613E-01,3.4051693E+00
2.92658074E-01,3.4055912E+00
2.92658534E-01,3.4083035E+00
2.92658995E-01,3.4052898E+00
2.92659456E-01,3.4044460E+00
2.92659917E-01,3.4044460E+00
2.92660378E-01,3.4055309E+00
2.92660838E-01,3.4040844E+00
2.92661299E-01,3.4025173E+00
2.92661760E-01,3.4039036E+00
2.92662221E-01,3.4057117E+00
2.92662682E-01,3.4052296E+00
2.92663142E-01,3.4046871E+00
2.92663603E-01,3.4062542E+00
2.92664064E-01,3.4036022E+00
2.92664525E-01,3.4046268E+00
2.92664986E-01,3.4037228E+00
2.92665446E-01,3.4055912E+00
2.92665907E-01,3.4043255E+00
2.92666368E-01,3.4042652E+00
2.92666829E-01,3.4049282E+00
2.92667290E-01,3.4026379E+00
2.92667750E-01,3.4022160E+00
2.92668211E-01,3.4011913E+00
2.92668672E-01,3.4021557E+00
2.92669133E-01,3.4048077E+00
2.92669594E-01,3.4046268E+00
2.92670054E-01,3.4052898E+00
2.92670515E-01,3.4069775E+00
2.92670976E-01,3.4046871E+00
2.92671437E-01,3.4069172E+00
2.92671898E-01,3.4075802E+00
2.92672358E-01,3.4053501E+00
2.92672819E-01,3.4011913E+00
2.92673280E-01,3.4009502E+00
2.92673741E-01,3.4021557E+00
2.92674202E-01,3.4033009E+00
2.92674662E-01,3.4041447E+00
2.92675123E-01,3.4028187E+00
2.92675584E-01,3.4036022E+00
2.92676045E-01,3.4028790E+00
2.92676506E-01,3.4062542E+00
2.92676966E-01,3.4046871E+00
2.92677427E-01,3.4050488E+00
2.92677888E-01,3.4034214E+00
2.92678349E-01,3.4055912E+00
2.92678810E-01,3.4038433E+00
2.92679270E-01,3.4060734E+00
2.92679731E-01,3.4079418E+00
2.92680192E-01,3.4061337E+00
2.92680653E-01,3.4045063E+00
2.92681114E-01,3.4041447E+00
2.92681574E-01,3.4048077E+00
2.92682035E-01,3.4063747E+00
2.92682496E-01,3.4066761E+00
2.92682957E-01,3.4049282E+00
2.92683418E-01,3.4042049E+00
2.92683878E-01,3.4048077E+00
2.92684339E-01,3.4045666E+00
2.92684800E-01,3.4026379E+00
2.92685261E-01,3.4033611E+00
2.92685722E-01,3.4020954E+00
2.92686182E-01,3.4036625E+00
2.92686643E-01,3.4043858E+00
2.92687104E-01,3.4046268E+00
2.92687565E-01,3.4048679E+00
2.92688026E-01,3.4053501E+00
2.92688486E-01,3.4037830E+00
2.92688947E-01,3.4056515E+00
2.92689408E-01,3.4059528E+00
2.92689869E-01,3.4040241E+00
2.92690330E-01,3.4037830E+00
2.92690790E-01,3.4034214E+00
2.92691251E-01,3.4040241E+00
2.92691712E-01,3.4038433E+00
2.92692173E-01,3.4042049E+00
2.92692634E-01,3.4063145E+00
2.92693094E-01,3.4058926E+00
2.92693555E-01,3.4055309E+00
2.92694016E-01,3.4048679E+00
2.92694477E-01,3.4054104E+00
2.92694938E-01,3.4078213E+00
2.92695398E-01,3.4078815E+00
2.92695859E-01,3.4054104E+00
2.92696320E-01,3.4070377E+00
2.92696781E-01,3.4058323E+00
2.92697242E-01,3.4073391E+00
2.92697702E-01,3.4061337E+00
2.92698163E-01,3.4046268E+00
2.92698624E-01,3.4052898E+00
2.92699085E-01,3.4050488E+00
2.92699546E-01,3.4031200E+00
2.92700006E-01,3.4044460E+00
2.92700467E-01,3.4049282E+00
2.92700928E-01,3.4044460E+00
2.92701389E-01,3.4046268E+00
2.92701850E-01,3.4045666E+00
2.92702310E-01,3.4031200E+00
2.92702771E-01,3.4054707E+00
2.92703232E-01,3.4047474E+00
2.92703693E-01,3.4027584E+00
2.92704154E-01,3.4044460E+00
2.92704614E-01,3.4042652E+00
2.92705075E-01,3.4046871E+00
2.92705536E-01,3.4033009E+00
2.92705997E-01,3.4046268E+00
2.92706458E-01,3.4049885E+00
2.92706918E-01,3.4048077E+00
2.92707379E-01,3.4021557E+00
2.92707840E-01,3.4016735E+00
2.92708301E-01,3.4021557E+00
2.92708762E-01,3.4049282E+00
2.92709222E-01,3.4055912E+00
2.92709683E-01,3.4039036E+00
2.92710144E-01,3.4014324E+00
2.92710605E-01,3.4047474E+00
2.92711066E-01,3.4026379E+00
2.92711526E-01,3.4040844E+00
2.92711987E-01,3.4033611E+00
2.92712448E-01,3.4012516E+00
2.92712909E-01,3.4013721E+00
2.92713370E-01,3.4027584E+00
2.92713830E-01,3.4044460E+00
2.92714291E-01,3.4052898E+00
2.92714752E-01,3.4048077E+00
2.92715213E-01,3.4051693E+00
2.92715674E-01,3.4073994E+00
2.92716134E-01,3.4045666E+00
2.92716595E-01,3.4049282E+00
2.92717056E-01,3.4055309E+00
2.92717517E-01,3.4049885E+00
2.92717978E-01,3.4028187E+00
2.92718438E-01,3.4018543E+00
2.92718899E-01,3.4034817E+00
2.92719360E-01,3.4052898E+00
2.92719821E-01,3.4072186E+00
2.92720282E-01,3.4064350E+00
2.92720742E-01,3.4042652E+00
2.92721203E-01,3.4042049E+00
2.92721664E-01,3.4050488E+00
2.92722125E-01,3.4060131E+00
2.92722586E-01,3.4051090E+00
2.92723046E-01,3.4058323E+00
2.92723507E-01,3.4040241E+00
2.92723968E-01,3.4033009E+00
2.92724429E-01,3.4055912E+00
2.92724890E-01,3.4034817E+00
2.92725350E-01,3.4037228E+00
2.92725811E-01,3.4060131E+00
2.92726272E-01,3.4060734E+00
2.92726733E-01,3.4025776E+00
2.92727194E-01,3.4054104E+00
2.92727654E-01,3.4052296E+00
2.92728115E-01,3.4055309E+00
2.92728576E-01,3.4055912E+00
2.92729037E-01,3.4058926E+00
2.92729498E-01,3.4070377E+00
2.92729958E-01,3.4068569E+00
2.92730419E-01,3.4064350E+00
2.92730880E-01,3.4069775E+00
2.92731341E-01,3.4048679E+00
2.92731802E-01,3.4049885E+00
2.92732262E-01,3.4050488E+00
2.92732723E-01,3.4049282E+00
2.92733184E-01,3.4034214E+00
2.92733645E-01,3.4051090E+00
2.92734106E-01,3.4046871E+00
2.92734566E-01,3.4036625E+00
2.92735027E-01,3.4067966E+00
2.92735488E-01,3.4054707E+00
2.92735949E-01,3.4053501E+00
2.92736410E-01,3.4066158E+00
2.92736870E-01,3.4060734E+00
2.92737331E-01,3.4075199E+00
2.92737792E-01,3.4075199E+00
2.92738253E-01,3.4047474E+00
2.92738714E-01,3.4054707E+00
2.92739174E-01,3.4054707E+00
2.92739635E-01,3.4060734E+00
2.92740096E-01,3.4046268E+00
2.92740557E-01,3.4075199E+00
2.92741018E-01,3.4051693E+00
2.92741478E-01,3.4045666E+00
2.92741939E-01,3.4039036E+00
2.92742400E-01,3.4062542E+00
2.92742861E-01,3.4055912E+00
2.92743322E-01,3.4053501E+00
2.92743782E-01,3.4040844E+00
2.92744243E-01,3.4058323E+00
2.92744704E-01,3.4043255E+00
2.92745165E-01,3.4062542E+00
2.92745626E-01,3.4066158E+00
2.92746086E-01,3.4049885E+00
2.92746547E-01,3.4051090E+00
2.92747008E-01,3.4067966E+00
2.92747469E-01,3.4062542E+00
2.92747930E-01,3.4061337E+00
2.92748390E-01,3.4055912E+00
2.92748851E-01,3.4054104E+00
2.92749312E-01,3.4037228E+00
2.92749773E-01,3.4049885E+00
2.92750234E-01,3.4073391E+00
2.92750694E-01,3.4098705E+00
2.92751155E-01,3.4061337E+00
2.92751616E-01,3.4068569E+00
2.92752077E-01,3.4077610E+00
2.92752538E-01,3.4075199E+00
2.92752998E-01,3.4080021E+00
2.92753459E-01,3.4060734E+00
2.92753920E-01,3.4057117E+00
2.92754381E-01,3.4058926E+00
2.92754842E-01,3.4045666E+00
2.92755302E-01,3.4061939E+00
2.92755763E-01,3.4057117E+00
2.92756224E-01,3.4024570E+00
2.92756685E-01,3.4054104E+00
2.92757146E-01,3.4057117E+00
2.92757606E-01,3.4060734E+00
2.92758067E-01,3.4052296E+00
2.92758528E-01,3.4046871E+00
2.92758989E-01,3.4045666E+00
2.92759450E-01,3.4073994E+00
2.92759910E-01,3.4066158E+00
2.92760371E-01,3.4063145E+00
2.92760832E-01,3.4053501E+00
2.92761293E-01,3.4055912E+00
2.92761754E-01,3.4038433E+00
2.92762214E-01,3.4069775E+00
2.92762675E-01,3.4074596E+00
2.92763136E-01,3.4070377E+00
2.92763597E-01,3.4058926E+00
2.92764058E-01,3.4060734E+00
2.92764518E-01,3.4084843E+00
2.92764979E-01,3.4066761E+00
2.92765440E-01,3.4073994E+00
2.92765901E-01,3.4065556E+00
2.92766362E-01,3.4058926E+00
2.92766822E-01,3.4067364E+00
2.92767283E-01,3.4060734E+00
2.92767744E-01,3.4084843E+00
2.92768205E-01,3.4092075E+00
2.92768666E-01,3.4067966E+00
2.92769126E-01,3.4065556E+00
2.92769587E-01,3.4048679E+00
2.92770048E-01,3.4051090E+00
2.92770509E-01,3.4080021E+00
2.92770970E-01,3.4073391E+00
2.92771430E-01,3.4061337E+00
2.92771891E-01,3.4072186E+00
2.92772352E-01,3.4058926E+00
2.92772813E-01,3.4061337E+00
2.92773274E-01,3.4067364E+00
2.92773734E-01,3.4079418E+00
2.92774195E-01,3.4063145E+00
2.92774656E-01,3.4065556E+00
2.92775117E-01,3.4065556E+00
2.92775578E-01,3.4053501E+00
2.92776038E-01,3.4065556E+00
2.92776499E-01,3.4065556E+00
2.92776960E-01,3.4063145E+00
2.92777421E-01,3.4061939E+00
2.92777882E-01,3.4086651E+00
2.92778342E-01,3.4060131E+00
2.92778803E-01,3.4072186E+00
2.92779264E-01,3.4072788E+00
2.92779725E-01,3.4087254E+00
2.92780186E-01,3.4087856E+00
2.92780646E-01,3.4061939E+00
2.92781107E-01,3.4055912E+00
2.92781568E-01,3.4078815E+00
2.92782029E-01,3.4068569E+00
2.92782490E-01,3.4082432E+00
2.92782950E-01,3.4087254E+00
2.92783411E-01,3.4081226E+00
2.92783872E-01,3.4058323E+00
2.92784333E-01,3.4058323E+00
2.92784794E-01,3.4060131E+00
2.92785254E-01,3.4061337E+00
2.92785715E-01,3.4077610E+00
2.92786176E-01,3.4084240E+00
2.92786637E-01,3.4078815E+00
2.92787098E-01,3.4086651E+00
2.92787558E-01,3.4086048E+00
2.92788019E-01,3.4066158E+00
2.92788480E-01,3.4060734E+00
2.92788941E-01,3.4070377E+00
2.92789402E-01,3.4064350E+00
2.92789862E-01,3.4065556E+00
2.92790323E-01,3.4052296E+00
2.92790784E-01,3.4051693E+00
2.92791245E-01,3.4061337E+00
2.92791706E-01,3.4087856E+00
2.92792166E-01,3.4096294E+00
2.92792627E-01,3.4088459E+00
2.92793088E-01,3.4089062E+00
2.92793549E-01,3.4086651E+00
2.92794010E-01,3.4074596E+00
2.92794470E-01,3.4066761E+00
2.92794931E-01,3.4080021E+00
2.92795392E-01,3.4055309E+00
2.92795853E-01,3.4049885E+00
2.92796314E-01,3.4068569E+00
2.92796774E-01,3.4076405E+00
2.92797235E-01,3.4080624E+00
2.92797696E-01,3.4076405E+00
2.92798157E-01,3.4078213E+00
2.92798618E-01,3.4046871E+00
2.92799078E-01,3.4085445E+00
2.92799539E-01,3.4087254E+00
2.92800000E-01,3.4064953E+00
2.92800461E-01,3.4048679E+00
2.92800922E-01,3.4077007E+00
2.92801382E-01,3.4069775E+00
2.92801843E-01,3.4086048E+00
2.92802304E-01,3.4080624E+00
2.92802765E-01,3.4083637E+00
2.92803226E-01,3.4099308E+00
2.92803686E-01,3.4087856E+00
2.92804147E-01,3.4093281E+00
2.92804608E-01,3.4098705E+00
2.92805069E-01,3.4100513E+00
2.92805530E-01,3.4093884E+00
2.92805990E-01,3.4074596E+00
2.92806451E-01,3.4061939E+00
2.92806912E-01,3.4068569E+00
2.92807373E-01,3.4065556E+00
2.92807834E-01,3.4064953E+00
2.92808294E-01,3.4077610E+00
2.92808755E-01,3.4079418E+00
2.92809216E-01,3.4071583E+00
2.92809677E-01,3.4070377E+00
2.92810138E-01,3.4072186E+00
2.92810598E-01,3.4064350E+00
2.92811059E-01,3.4057117E+00
2.92811520E-01,3.4066158E+00
2.92811981E-01,3.4066158E+00
2.92812442E-01,3.4070377E+00
2.92812902E-01,3.4075199E+00
2.92813363E-01,3.4056515E+00
2.92813824E-01,3.4064350E+00
2.92814285E-01,3.4058926E+00
2.92814746E-01,3.4089062E+00
2.92815206E-01,3.4084240E+00
2.92815667E-01,3.4076405E+00
2.92816128E-01,3.4075802E+00
2.92816589E-01,3.4047474E+00
2.92817050E-01,3.4060131E+00
2.92817510E-01,3.4053501E+00
2.92817971E-01,3.4074596E+00
2.92818432E-01,3.4065556E+00
2.92818893E-01,3.4058926E+00
2.92819354E-01,3.4083035E+00
2.92819814E-01,3.4069775E+00
2.92820275E-01,3.4075199E+00
2.92820736E-01,3.4067364E+00
2.92821197E-01,3.4067966E+00
2.92821658E-01,3.4054707E+00
2.92822118E-01,3.4067966E+00
2.92822579E-01,3.4066158E+00
2.92823040E-01,3.4068569E+00
2.92823501E-01,3.4067364E+00
2.92823962E-01,3.4077610E+00
2.92824422E-01,3.4070377E+00
2.92824883E-01,3.4066761E+00
2.92825344E-01,3.4089062E+00
2.92825805E-01,3.4092678E+00
2.92826266E-01,3.4089664E+00
2.92826726E-01,3.4074596E+00
2.92827187E-01,3.4084240E+00
2.92827648E-01,3.4062542E+00
2.92828109E-01,3.4071583E+00
2.92828570E-01,3.4078815E+00
2.92829030E-01,3.4087856E+00
2.92829491E-01,3.4074596E+00
2.92829952E-01,3.4065556E+00
2.92830413E-01,3.4069172E+00
2.92830874E-01,3.4072186E+00
2.92831334E-01,3.4080021E+00
2.92831795E-01,3.4095089E+00
2.92832256E-01,3.4103527E+00
2.92832717E-01,3.4069172E+00
2.92833178E-01,3.4079418E+00
2.92833638E-01,3.4062542E+00
2.92834099E-01,3.4078213E+00
2.92834560E-01,3.4057117E+00
2.92835021E-01,3.4069775E+00
2.92835482E-01,3.4072186E+00
2.92835942E-01,3.4063145E+00
2.92836403E-01,3.4080624E+00
2.92836864E-01,3.4070980E+00
2.92837325E-01,3.4067364E+00
2.92837786E-01,3.4060131E+00
2.92838246E-01,3.4077007E+00
2.92838707E-01,3.4080021E+00
2.92839168E-01,3.4062542E+00
2.92839629E-01,3.4069172E+00
2.92840090E-01,3.4088459E+00
2.92840550E-01,3.4047474E+00
2.92841011E-01,3.4073391E+00
2.92841472E-01,3.4096897E+00
2.92841933E-01,3.4085445E+00
2.92842394E-01,3.4074596E+00
2.92842854E-01,3.4083035E+00
2.92843315E-01,3.4086048E+00
2.92843776E-01,3.4085445E+00
2.92844237E-01,3.4092075E+00
2.92844698E-01,3.4071583E+00
2.92845158E-01,3.4073994E+00
2.92845619E-01,3.4082432E+00
2.92846080E-01,3.4060734E+00
2.92846541E-01,3.4062542E+00
2.92847002E-01,3.4071583E+00
2.92847462E-01,3.4091473E+00
2.92847923E-01,3.4089062E+00
2.92848384E-01,3.4092678E+00
2.92848845E-01,3.4082432E+00
2.92849306E-01,3.4080624E+00
2.92849766E-01,3.4083637E+00
2.92850227E-01,3.4084843E+00
2.92850688E-01,3.4062542E+00
2.92851149E-01,3.4063747E+00
2.92851610E-01,3.4080624E+00
2.92852070E-01,3.4071583E+00
2.92852531E-01,3.4073994E+00
2.92852992E-01,3.4070980E+00
2.92853453E-01,3.4063747E+00
2.92853914E-01,3.4081829E+00
2.92854374E-01,3.4102924E+00
2.92854835E-01,3.4101116E+00
2.92855296E-01,3.4075802E+00
2.92855757E-01,3.4074596E+00
2.92856218E-01,3.4081829E+00
2.92856678E-01,3.4080624E+00
2.92857139E-01,3.4072788E+00
2.92857600E-01,3.4073391E+00
2.92858061E-01,3.4080021E+00
2.92858522E-01,3.4080021E+00
2.92858982E-01,3.4084240E+00
2.92859443E-01,3.4080021E+00
2.92859904E-01,3.4064350E+00
2.92860365E-01,3.4046871E+00
2.92860826E-01,3.4075802E+00
2.92861286E-01,3.4078815E+00
2.92861747E-01,3.4080624E+00
2.92862208E-01,3.4072186E+00
2.92862669E-01,3.4067364E+00
2.92863130E-01,3.4073391E+00
2.92863590E-01,3.4109554E+00
2.92864051E-01,3.4097500E+00
2.92864512E-01,3.4084843E+00
2.92864973E-01,3.4093281E+00
2.92865434E-01,3.4107746E+00
2.92865894E-01,3.4105938E+00
2.92866355E-01,3.4098705E+00
2.92866816E-01,3.4073391E+00
2.92867277E-01,3.4099308E+00
2.92867738E-01,3.4084240E+00
2.92868198E-01,3.4107143E+00
2.92868659E-01,3.4090267E+00
2.92869120E-01,3.4112568E+00
2.92869581E-01,3.4108952E+00
2.92870042E-01,3.4113773E+00
2.92870502E-01,3.4093281E+00
2.92870963E-01,3.4078815E+00
2.92871424E-01,3.4078815E+00
2.92871885E-01,3.4098103E+00
2.92872346E-01,3.4099308E+00
2.92872806E-01,3.4091473E+00
2.92873267E-01,3.4089664E+00
2.92873728E-01,3.4099308E+00
2.92874189E-01,3.4103527E+00
2.92874650E-01,3.4092678E+00
2.92875110E-01,3.4109554E+00
2.92875571E-01,3.4108952E+00
2.92876032E-01,3.4110157E+00
2.92876493E-01,3.4086048E+00
2.92876954E-01,3.4096294E+00
2.92877414E-01,3.4087254E+00
2.92877875E-01,3.4095089E+00
2.92878336E-01,3.4077007E+00
2.92878797E-01,3.4075199E+00
2.92879258E-01,3.4083637E+00
2.92879718E-01,3.4105335E+00
2.92880179E-01,3.4095692E+00
2.92880640E-01,3.4106541E+00
2.92881101E-01,3.4104130E+00
2.92881562E-01,3.4096294E+00
2.92882022E-01,3.4104733E+00
2.92882483E-01,3.4093884E+00
2.92882944E-01,3.4113171E+00
2.92883405E-01,3.4117992E+00
2.92883866E-01,3.4087254E+00
2.92884326E-01,3.4092075E+00
2.92884787E-01,3.4089664E+00
2.92885248E-01,3.4092678E+00
2.92885709E-01,3.4088459E+00
2.92886170E-01,3.4126431E+00
2.92886630E-01,3.4086651E+00
2.92887091E-01,3.4099308E+00
2.92887552E-01,3.4095089E+00
2.92888013E-01,3.4104130E+00
2.92888474E-01,3.4093281E+00
2.92888934E-01,3.4090267E+00
2.92889395E-01,3.4070377E+00
2.92889856E-01,3.4092678E+00
2.92890317E-01,3.4098705E+00
2.92890778E-01,3.4099911E+00
2.92891238E-01,3.4095089E+00
2.92891699E-01,3.4099308E+00
2.92892160E-01,3.4090870E+00
2.92892621E-01,3.4077610E+00
2.92893082E-01,3.4082432E+00
2.92893542E-01,3.4094486E+00
2.92894003E-01,3.4104130E+00
2.92894464E-01,3.4094486E+00
2.92894925E-01,3.4070377E+00
2.92895386E-01,3.4107143E+00
2.92895846E-01,3.4074596E+00
2.92896307E-01,3.4074596E+00
2.92896768E-01,3.4089664E+00
2.92897229E-01,3.4069172E+00
2.92897690E-01,3.4066761E+00
2.92898150E-01,3.4057720E+00
2.92898611E-01,3.4073391E+00
2.92899072E-01,3.4108349E+00
2.92899533E-01,3.4080624E+00
2.92899994E-01,3.4098705E+00
2.92900454E-01,3.4078815E+00
2.92900915E-01,3.4075199E+00
2.92901376E-01,3.4101116E+00
2.92901837E-01,3.4076405E+00
2.92902298E-01,3.4075199E+00
2.92902758E-01,3.4075199E+00
2.92903219E-01,3.4060734E+00
2.92903680E-01,3.4061939E+00
2.92904141E-01,3.4070377E+00
2.92904602E-01,3.4080021E+00
2.92905062E-01,3.4083637E+00
2.92905523E-01,3.4080021E+00
2.92905984E-01,3.4055309E+00
2.92906445E-01,3.4076405E+00
2.92906906E-01,3.4063145E+00
2.92907366E-01,3.4077610E+00
2.92907827E-01,3.4087856E+00
2.92908288E-01,3.4073391E+00
2.92908749E-01,3.4078213E+00
2.92909210E-01,3.4082432E+00
2.92909670E-01,3.4078213E+00
2.92910131E-01,3.4081226E+00
2.92910592E-01,3.4102924E+00
2.92911053E-01,3.4099911E+00
2.92911514E-01,3.4107746E+00
2.92911974E-01,3.4081829E+00
2.92912435E-01,3.4070377E+00
2.92912896E-01,3.4058323E+00
2.92913357E-01,3.4049885E+00
2.92913818E-01,3.4046268E+00
2.92914278E-01,3.4048679E+00
2.92914739E-01,3.4053501E+00
2.92915200E-01,3.4061939E+00
2.92915661E-01,3.4077610E+00
2.92916122E-01,3.4087254E+00
2.92916582E-01,3.4090267E+00
2.92917043E-01,3.4070980E+00
2.92917504E-01,3.4067966E+00
2.92917965E-01,3.4082432E+00
2.92918426E-01,3.4070377E+00
2.92918886E-01,3.4049885E+00
2.92919347E-01,3.4057720E+00
2.92919808E-01,3.4070980E+00
2.92920269E-01,3.4096897E+00
2.92920730E-01,3.4099911E+00
2.92921190E-01,3.4110760E+00
2.92921651E-01,3.4094486E+00
2.92922112E-01,3.4065556E+00
2.92922573E-01,3.4062542E+00
2.92923034E-01,3.4051090E+00
2.92923494E-01,3.4069172E+00
2.92923955E-01,3.4061337E+00
2.92924416E-01,3.4055912E+00
2.92924877E-01,3.4087254E+00
2.92925338E-01,3.4096294E+00
2.92925798E-01,3.4110760E+00
2.92926259E-01,3.4092075E+00
2.92926720E-01,3.4087856E+00
2.92927181E-01,3.4089062E+00
2.92927642E-01,3.4073391E+00
2.92928102E-01,3.4069775E+00
2.92928563E-01,3.4082432E+00
2.92929024E-01,3.4070377E+00
2.92929485E-01,3.4058323E+00
2.92929946E-01,3.4054707E+00
2.92930406E-01,3.4083035E+00
2.92930867E-01,3.4086651E+00
2.92931328E-01,3.4093281E+00
2.92931789E-01,3.4087254E+00
2.92932250E-01,3.4075199E+00
2.92932710E-01,3.4077610E+00
2.92933171E-01,3.4064953E+00
2.92933632E-01,3.4077610E+00
2.92934093E-01,3.4064953E+00
2.92934554E-01,3.4072788E+00
2.92935014E-01,3.4070980E+00
2.92935475E-01,3.4078815E+00
2.92935936E-01,3.4068569E+00
2.92936397E-01,3.4082432E+00
2.92936858E-01,3.4086048E+00
2.92937318E-01,3.4070377E+00
2.92937779E-01,3.4080021E+00
2.92938240E-01,3.4060734E+00
2.92938701E-01,3.4054707E+00
2.92939162E-01,3.4074596E+00
2.92939622E-01,3.4069172E+00
2.92940083E-01,3.4080021E+00
2.92940544E-01,3.4078815E+00
2.92941005E-01,3.4060734E+00
2.92941466E-01,3.4040844E+00
2.92941926E-01,3.4063747E+00
2.92942387E-01,3.4048077E+00
2.92942848E-01,3.4080021E+00
2.92943309E-01,3.4052898E+00
2.92943770E-01,3.4070377E+00
2.92944230E-01,3.4075199E+00
2.92944691E-01,3.4060734E+00
2.92945152E-01,3.4067364E+00
2.92945613E-01,3.4066158E+00
2.92946074E-01,3.4063145E+00
2.92946534E-01,3.4044460E+00
2.92946995E-01,3.4045666E+00
2.92947456E-01,3.4052296E+00
2.92947917E-01,3.4061337E+00
2.92948378E-01,3.4045666E+00
2.92948838E-01,3.4031200E+00
2.92949299E-01,3.4051090E+00
2.92949760E-01,3.4040241E+00
2.92950221E-01,3.4060734E+00
2.92950682E-01,3.4046871E+00
2.92951142E-01,3.4067966E+00
2.92951603E-01,3.4083637E+00
2.92952064E-01,3.4067966E+00
2.92952525E-01,3.4066761E+00
2.92952986E-01,3.4091473E+00
2.92953446E-01,3.4063747E+00
2.92953907E-01,3.4060734E+00
2.92954368E-01,3.4055912E+00
2.92954829E-01,3.4066158E+00
2.92955290E-01,3.4040844E+00
2.92955750E-01,3.4044460E+00
2.92956211E-01,3.4080624E+00
2.92956672E-01,3.4069172E+00
2.92957133E-01,3.4062542E+00
2.92957594E-01,3.4058926E+00
2.92958054E-01,3.4055912E+00
2.92958515E-01,3.4046871E+00
2.92958976E-01,3.4049282E+00
2.92959437E-01,3.4046268E+00
2.92959898E-01,3.4058926E+00
2.92960358E-01,3.4046268E+00
2.92960819E-01,3.4066761E+00
2.92961280E-01,3.4115582E+00
2.92961741E-01,3.4111362E+00
2.92962202E-01,3.4133663E+00
2.92962662E-01,3.4124020E+00
2.92963123E-01,3.4121006E+00
2.92963584E-01,3.4107746E+00
2.92964045E-01,3.4128239E+00
2.92964506E-01,3.4134266E+00
2.92964966E-01,3.4126431E+00
2.92965427E-01,3.4114376E+00
2.92965888E-01,3.4121609E+00
2.92966349E-01,3.4101116E+00
2.92966810E-01,3.4105335E+00
2.92967270E-01,3.4112568E+00
2.92967731E-01,3.4124622E+00
2.92968192E-01,3.4104130E+00
2.92968653E-01,3.4101116E+00
